DEAL_ID,PIPELINE_ID,PIPELINE_NAME,STAGE_NAME,AMOUNT_IN_HOME_CURRENCY,CREATED_AT,CLOSE_DATE,DEAL_SOURCE_TYPE
13603197048,default,Mid Market Pipeline,Closed Lost,35000,2023-06-06T17:40:29.893Z,2023-10-31T17:46:29.743Z,Website
13673020674,default,Mid Market Pipeline,Closed Won,10100,2023-06-12T06:14:49.411Z,2023-08-09T10:52:14.438Z,Website
13693969803,default,Mid Market Pipeline,Closed Lost,,2023-06-13T19:41:05.311Z,2023-06-21T21:25:19.47Z,Website
13790846058,default,Mid Market Pipeline,Closed Lost,,2023-06-20T09:13:46.238Z,2023-07-19T08:44:31.367Z,Website
13796004099,default,Mid Market Pipeline,Closed Lost,,2023-06-20T18:27:54.327Z,2023-06-22T09:37:18.407Z,PPC / Paid Advertising
13831947574,default,Mid Market Pipeline,Closed Lost,,2023-06-23T14:29:51.82Z,2023-07-24T15:37:04.502Z,Sales Outbound
13850366788,default,Mid Market Pipeline,Closed Lost,8246,2023-06-24T23:08:04.571Z,2023-07-27T19:13:48.259Z,Sales Outbound
13863825209,default,Mid Market Pipeline,Closed Lost,14350,2023-06-26T08:53:49.723Z,2023-10-17T21:26:13.976Z,Website
13864553221,default,Mid Market Pipeline,Discovery,,2023-06-26T11:16:46.333Z,,Sales Outbound
13884576787,default,Mid Market Pipeline,Closed Lost,3960,2023-06-27T14:26:25.549Z,2024-01-29T19:29:56.68Z,PPC / Paid Advertising
13896627717,default,Mid Market Pipeline,Closed Lost,,2023-06-28T11:08:11.178Z,2023-08-09T15:33:56.954Z,Sales Outbound
13900825422,default,Mid Market Pipeline,Closed Lost,,2023-06-28T17:23:13.843Z,2023-07-11T20:10:25.796Z,Website
13725299819,default,Mid Market Pipeline,Closed Lost,13680,2023-06-15T14:26:14.248Z,2023-12-20T12:32:01.597Z,Website
13928160612,default,Mid Market Pipeline,Proof of Value,18600,2023-06-30T18:31:06.046Z,2024-03-31T17:19:26.064Z,Tradeshows and Events
13969890953,default,Mid Market Pipeline,Closed Lost,11600,2023-07-04T17:29:02.923Z,2023-11-20T15:49:04.955Z,PPC / Paid Advertising
14001059917,default,Mid Market Pipeline,Keep Warm,,2023-07-07T01:41:08.56Z,2023-07-21T01:41:08.089Z,PPC / Paid Advertising
14034065496,default,Mid Market Pipeline,Qualified,10600,2023-07-09T17:51:35.925Z,2024-03-31T09:40:33.905Z,Website
14084113723,default,Mid Market Pipeline,Keep Warm,8680,2023-07-12T17:34:54.983Z,2024-02-29T13:04:01.085Z,Sales Outbound
14193525839,default,Mid Market Pipeline,Proposal/Pricing,21000,2023-07-17T13:49:16.332Z,2024-02-29T12:55:08.109Z,Sales Outbound
14298418812,default,Mid Market Pipeline,Closed Lost,,2023-07-24T15:00:33.514Z,2023-08-07T19:04:11.793Z,Sales Outbound
14299849237,default,Mid Market Pipeline,Closed Lost,12600,2023-07-24T15:45:35.994Z,2023-08-24T10:01:03.799Z,PPC / Paid Advertising
14308850187,default,Mid Market Pipeline,Procurement/Negotiation,3960,2023-07-25T11:46:44.026Z,2024-02-29T19:10:20.14Z,PPC / Paid Advertising
14310849109,default,Mid Market Pipeline,Closed Lost,,2023-07-25T13:57:23.474Z,2023-09-29T15:34:48.028Z,Tradeshows and Events
14341641501,default,Mid Market Pipeline,Closed Lost,11100,2023-05-23T15:28:21.476Z,2023-09-05T12:32:50.099Z,Sales Outbound
14353548925,default,Mid Market Pipeline,Closed Lost,,2023-07-27T09:21:15.061Z,2023-11-09T15:15:24.479Z,Tradeshows and Events
14358275642,default,Mid Market Pipeline,Proof of Value,9850,2023-07-27T12:29:38.399Z,2025-02-28T12:39:28.739Z,Sales Outbound
14360766639,default,Mid Market Pipeline,Discovery,,2023-07-27T15:16:48.081Z,,Tradeshows and Events
14374887606,default,Mid Market Pipeline,Closed Lost,10600,2023-07-28T11:40:55.727Z,2023-10-12T11:02:12.824Z,Sales Outbound
14434278482,default,Mid Market Pipeline,Proof of Value,9601,2023-08-02T15:42:54.967Z,2024-01-31T23:17:06.363Z,PPC / Paid Advertising
14435114851,default,Mid Market Pipeline,Discovery,,2023-08-02T16:23:01.008Z,,Sales Outbound
14468107871,default,Mid Market Pipeline,Closed Lost,,2023-08-04T16:25:23.11Z,2023-08-14T18:32:10.337Z,Website
14518875813,default,Mid Market Pipeline,Proof of Value,10600,2023-08-07T15:58:16.222Z,2024-03-31T15:08:51.093Z,Website
14520166255,default,Mid Market Pipeline,Closed Lost,,2023-08-07T19:50:42.021Z,2024-01-02T12:46:15.395Z,PPC / Paid Advertising
14544071746,default,Mid Market Pipeline,Closed Won,3960,2023-08-09T15:35:37.169Z,2023-11-17T15:06:15.052Z,Website
14357837854,default,Mid Market Pipeline,Procurement/Negotiation,17543.19,2023-07-27T11:07:42.989Z,2024-02-09T10:49:34.795Z,Website
14554936165,default,Mid Market Pipeline,Closed Lost,11000,2023-08-10T12:54:21.301Z,2023-11-29T18:16:58.442Z,Tradeshows and Events
14556794030,default,Mid Market Pipeline,Closed Lost,0,2023-08-10T12:54:30.479Z,2023-08-24T18:16:40.667Z,Tradeshows and Events
14557628018,default,Mid Market Pipeline,Closed Lost,,2023-08-10T16:26:12.139Z,2023-09-13T17:06:08.734Z,Website
14572931594,default,Mid Market Pipeline,Closed Lost,,2023-08-11T13:01:28.628Z,2023-09-21T13:40:36.715Z,PPC / Paid Advertising
14610444321,default,Mid Market Pipeline,Procurement/Negotiation,3960,2023-08-14T10:25:33.933Z,2024-02-01T13:28:31.536Z,Sales Outbound
14611249189,default,Mid Market Pipeline,Closed Lost,13600,2023-08-14T11:31:02.91Z,2023-09-27T15:54:27.225Z,Website
14615116979,default,Mid Market Pipeline,Closed Lost,,2023-08-14T16:52:07.038Z,2023-10-30T15:28:03.265Z,PPC / Paid Advertising
14631297034,default,Mid Market Pipeline,Closed Lost,14325,2023-08-15T13:41:08.02Z,2023-09-13T19:25:21.38Z,Website
14636756294,default,Mid Market Pipeline,Proposal/Pricing,12400,2023-08-15T19:35:11.219Z,2024-03-31T17:20:54.548Z,PPC / Paid Advertising
14649184160,default,Mid Market Pipeline,Keep Warm,12100,2023-08-16T11:44:34.443Z,2024-01-31T16:41:18.591Z,Website
14711715390,default,Mid Market Pipeline,Discovery,,2023-08-17T19:03:21.547Z,2024-05-31T19:13:02.222Z,Website
14719901485,default,Mid Market Pipeline,Qualified,12186.9,2023-08-18T10:52:32.189Z,2025-01-01T09:49:19.824Z,Webinar
14759414098,default,Mid Market Pipeline,Closed Lost,21180,2023-07-19T13:46:10.861Z,2023-11-13T18:30:10.056Z,PPC / Paid Advertising
14762588495,default,Mid Market Pipeline,Keep Warm,0,2023-08-10T12:54:15.511Z,2025-01-31T11:42:56.551Z,Tradeshows and Events
14796143494,default,Mid Market Pipeline,Closed Lost,,2023-08-23T19:49:14.539Z,2023-10-31T13:17:53.045Z,PPC / Paid Advertising
14804386124,default,Mid Market Pipeline,Keep Warm,14600,2023-08-24T10:40:55.197Z,2024-07-31T12:03:49.695Z,Website
14834167906,default,Mid Market Pipeline,Closed Lost,23100,2023-08-25T22:03:28.723Z,2023-09-19T14:13:37.134Z,PPC / Paid Advertising
14855499704,default,Mid Market Pipeline,Closed Lost,9640,2023-08-28T04:31:28.071Z,2024-01-31T14:24:36.588Z,Website
14885453612,default,Mid Market Pipeline,Keep Warm,12690,2023-08-29T22:24:59.747Z,2024-01-31T14:06:45.473Z,Website
14904957870,default,Mid Market Pipeline,Closed Lost,,2023-08-30T23:54:43.521Z,2023-09-27T16:04:50.502Z,PPC / Paid Advertising
15035805356,default,Mid Market Pipeline,Qualified,12240,2023-09-06T22:20:33.09Z,2024-03-31T16:19:18.541Z,PPC / Paid Advertising
15105298815,default,Mid Market Pipeline,Keep Warm,27600,2023-09-11T12:19:19.102Z,2023-12-29T15:51:59.122Z,Sales Outbound
15110620220,default,Mid Market Pipeline,Closed Lost,12240,2023-09-11T18:33:17.971Z,2023-09-26T10:29:25.3Z,Website
15113348394,default,Mid Market Pipeline,Closed Won,960,2023-09-11T21:10:18.02Z,2023-10-13T15:52:12.513Z,Website
15140540832,default,Mid Market Pipeline,Closed Lost,10620,2023-09-13T18:44:01.377Z,2024-01-02T13:33:00.722Z,PPC / Paid Advertising
15218312575,default,Mid Market Pipeline,Closed Lost,,2023-09-18T11:48:30.669Z,2023-09-28T17:37:44.026Z,Website
15225009207,default,Mid Market Pipeline,Closed Lost,,2023-09-18T20:09:24.581Z,2023-11-09T09:46:53.473Z,PPC / Paid Advertising
15236862074,default,Mid Market Pipeline,Keep Warm,,2023-09-19T16:21:20.8Z,2024-11-29T20:57:26.495Z,Tradeshows and Events
15236866117,default,Mid Market Pipeline,Closed Won,3368,2023-09-19T16:18:07.314Z,2023-12-29T12:02:57.079Z,Tradeshows and Events
15273072946,default,Mid Market Pipeline,Qualified,960,2023-09-21T16:06:40.588Z,2024-07-31T17:15:54.743Z,Sales Outbound
15274438959,default,Mid Market Pipeline,Keep Warm,72500,2023-09-21T19:29:29.825Z,2024-03-29T15:54:11.5Z,Website
15296711937,default,Mid Market Pipeline,Closed Lost,,2023-09-23T15:01:24.616Z,2023-10-30T12:33:08.457Z,Website
15341812662,default,Mid Market Pipeline,Closed Won,10600,2023-09-27T15:19:37.084Z,2023-11-14T15:15:45.653Z,Sales Outbound
15342683648,default,Mid Market Pipeline,Closed Lost,,2023-09-27T17:17:38.05Z,2023-12-06T13:34:39.089Z,Website
15348536615,default,Mid Market Pipeline,Closed Lost,,2023-09-28T02:44:27.818Z,2023-10-24T12:54:42.068Z,Website
15350309725,default,Mid Market Pipeline,Closed Lost,14940,2023-09-28T06:24:16.262Z,2023-10-09T15:34:53.351Z,Website
15360484984,default,Mid Market Pipeline,Qualified,30600,2023-09-28T15:04:46.421Z,2024-10-31T13:59:10.81Z,Sales Outbound
15376593790,default,Mid Market Pipeline,Proposal/Pricing,17200,2023-09-29T18:41:51.602Z,2024-01-31T13:32:27.688Z,Website
15426956715,default,Mid Market Pipeline,Keep Warm,24000,2023-10-03T14:57:50.073Z,2024-04-30T15:36:35.724Z,Sales Outbound
15442937945,default,Mid Market Pipeline,Proof of Value,13300,2023-10-04T12:37:29.819Z,2024-02-29T11:55:54.376Z,Website
15446060357,default,Mid Market Pipeline,Closed Lost,9640,2023-10-04T15:59:06.923Z,2023-11-13T14:36:20.356Z,Website
15468103863,default,Mid Market Pipeline,Closed Lost,,2023-10-05T15:37:02.242Z,2023-12-19T16:42:00.522Z,Website
15494697486,default,Mid Market Pipeline,Closed Won,3960,2023-10-06T16:49:49.885Z,2023-11-28T11:24:00.281Z,Sales Outbound
15529002035,default,Mid Market Pipeline,Closed Lost,,2023-10-10T00:00:57.811Z,2023-10-31T20:16:52.427Z,Tradeshows and Events
15549766932,default,Mid Market Pipeline,Qualified,15290,2023-10-10T21:43:25.424Z,2024-06-30T13:48:46.307Z,PPC / Paid Advertising
15573145882,default,Mid Market Pipeline,Qualified,11100,2023-10-12T09:56:04.911Z,2024-04-30T08:19:45.11Z,Sales Outbound
15608438610,default,Mid Market Pipeline,Discovery,,2023-10-13T07:11:15.898Z,,Sales Outbound
15647021201,default,Mid Market Pipeline,Proposal/Pricing,9680,2023-10-16T07:25:29.118Z,2024-06-30T13:29:02.504Z,Website
15683931975,default,Mid Market Pipeline,Proof of Value,10600,2023-10-18T14:04:26.841Z,2024-06-28T18:36:45.757Z,Sales Outbound
15685570145,default,Mid Market Pipeline,Qualified,24600,2023-10-18T14:53:55.132Z,2024-05-31T16:29:28.179Z,PPC / Paid Advertising
15732429966,default,Mid Market Pipeline,Procurement/Negotiation,11600,2023-10-21T11:40:30.854Z,2024-01-31T15:30:08.536Z,PPC / Paid Advertising
15752750438,default,Mid Market Pipeline,Closed Lost,12600,2023-10-23T11:58:37.372Z,2023-12-06T11:11:14.069Z,Website
15799478818,default,Mid Market Pipeline,Closed Lost,10180,2023-10-26T18:46:13.104Z,2024-01-31T14:11:39.173Z,Website
15812753478,default,Mid Market Pipeline,Qualified,8680,2023-10-27T14:47:22.786Z,2024-07-31T11:21:54.117Z,Sales Outbound
15814050170,default,Mid Market Pipeline,Qualified,17800,2023-10-27T17:47:11.848Z,2024-07-31T15:58:00.319Z,Tradeshows and Events
15815431205,default,Mid Market Pipeline,Closed Won,3960,2023-10-27T19:43:28.655Z,2023-11-21T22:49:47.63Z,PPC / Paid Advertising
15815606902,default,Mid Market Pipeline,Keep Warm,,2023-10-27T20:17:19.222Z,2025-01-01T00:15:44.676Z,Tradeshows and Events
15815790671,default,Mid Market Pipeline,Keep Warm,10600,2023-10-27T20:17:50.05Z,2024-06-30T16:32:24.206Z,Tradeshows and Events
15866713464,default,Mid Market Pipeline,Qualified,31000,2023-10-31T19:52:48.11Z,2024-05-31T17:10:21.115Z,Sales Outbound
15554169514,default,Mid Market Pipeline,Closed Lost,30000,2023-10-11T10:18:46.289Z,2023-11-10T15:44:44.033Z,PPC / Paid Advertising
15945471038,default,Mid Market Pipeline,Closed Lost,23760,2023-11-06T20:54:03.88Z,2023-12-13T16:17:49.637Z,Website
15954477641,default,Mid Market Pipeline,Qualified,11600,2023-11-07T14:32:18.199Z,2024-04-30T12:59:59.48Z,Website
15970117642,default,Mid Market Pipeline,Closed Lost,,2023-11-08T14:07:36.567Z,2023-11-08T18:08:53.822Z,Website
16004201220,default,Mid Market Pipeline,Proof of Value,12600,2023-11-10T16:33:11.958Z,2024-04-30T16:58:15.927Z,Website
16014264423,default,Mid Market Pipeline,Closed Lost,11600,2023-11-11T14:37:11.443Z,2023-12-19T15:30:46.786Z,Website
16071314951,default,Mid Market Pipeline,Proof of Value,12915,2023-11-15T14:36:32.13Z,2024-06-30T10:08:46.273Z,Website
16103416416,default,Mid Market Pipeline,Closed Lost,18600,2023-11-17T16:57:00.609Z,2023-12-02T19:14:57.89Z,Tradeshows and Events
16131504491,default,Mid Market Pipeline,Qualified,3960,2023-11-20T08:20:02.058Z,2024-03-31T15:41:07.233Z,Website
16167703420,default,Mid Market Pipeline,Proof of Value,18600,2023-11-09T14:03:28.031Z,2024-09-30T13:48:20.261Z,Tradeshows and Events
16203094402,default,Mid Market Pipeline,Procurement/Negotiation,50182.5,2023-11-23T23:36:21.034Z,2024-02-15T13:55:42.895Z,Website
16211367846,default,Mid Market Pipeline,Discovery,,2023-11-24T11:54:11.444Z,,Sales Outbound
16268205714,default,Mid Market Pipeline,Discovery,,2023-11-28T13:15:21.63Z,,Sales Outbound
16287955236,default,Mid Market Pipeline,Proposal/Pricing,6960,2023-11-29T15:24:15.305Z,2024-02-29T11:55:34.636Z,PPC / Paid Advertising
16358891434,default,Mid Market Pipeline,Closed Lost,10100,2023-12-04T18:56:26.712Z,2024-01-23T14:21:38.333Z,Website
16368718599,default,Mid Market Pipeline,Qualified,11600,2023-12-05T13:44:04.941Z,2024-09-30T18:52:31.259Z,Sales Outbound
16490832560,default,Mid Market Pipeline,Discovery,0,2023-06-14T17:09:06.099Z,,Tradeshows and Events
16507761330,default,Mid Market Pipeline,Discovery,3960,2023-12-14T19:32:20.011Z,,Sales Outbound
16550245018,default,Mid Market Pipeline,Discovery,,2023-12-17T03:29:16.873Z,,Website
16581607016,default,Mid Market Pipeline,Discovery,14350,2023-12-18T22:08:55.355Z,2024-03-31T13:03:03.991Z,Website
16590317920,default,Mid Market Pipeline,Closed Won,9140,2023-12-19T17:05:57.103Z,2024-01-29T19:27:24.466Z,Website
16622485939,default,Mid Market Pipeline,Proposal/Pricing,10600,2023-12-21T19:39:30.896Z,2024-02-29T14:50:57.502Z,Website
16574214930,default,Mid Market Pipeline,Qualified,10600,2023-12-18T13:22:37.248Z,2024-06-28T18:22:09.717Z,Website
16702464001,default,Mid Market Pipeline,Closed Lost,,2023-12-27T18:09:25.659Z,2024-01-21T18:29:57.862Z,Website
16771602039,default,Mid Market Pipeline,Discovery,,2024-01-02T16:53:05.384Z,,Website
16821984369,default,Mid Market Pipeline,Qualified,9600,2024-01-05T18:29:02.937Z,2024-04-30T15:33:25.206Z,Sales Outbound
16851523602,default,Mid Market Pipeline,Discovery,,2024-01-08T13:31:33.143Z,2024-02-29T13:27:26.154Z,Sales Outbound
16870736311,default,Mid Market Pipeline,Discovery,,2024-01-09T22:10:49.639Z,,PPC / Paid Advertising
16897301874,default,Mid Market Pipeline,Proposal/Pricing,9680,2024-01-11T21:49:15.877Z,2024-02-29T10:55:18.371Z,Website
17135953443,default,Mid Market Pipeline,Discovery,,2024-01-24T15:22:43.162Z,,Website
17158808704,default,Mid Market Pipeline,Discovery,,2024-01-25T18:07:25.792Z,,Sales Outbound
17160560163,default,Mid Market Pipeline,Discovery,,2024-01-25T22:31:04.013Z,,Tradeshows and Events
17172740895,default,Mid Market Pipeline,Discovery,,2024-01-26T18:17:25.039Z,,Tradeshows and Events
17273179825,default,Mid Market Pipeline,Discovery,,2024-01-31T18:29:34.598Z,,Tradeshows and Events
17172197892,default,Mid Market Pipeline,Discovery,,2024-01-26T18:17:01.105Z,,Tradeshows and Events
11579501640,default,Mid Market Pipeline,Closed Lost,,2023-01-04T15:54:43.451Z,2023-05-02T16:42:08.632Z,Sales Re-Engagement
11580321416,default,Mid Market Pipeline,Closed Won,30001.76,2023-01-04T18:08:03.225Z,2023-03-31T16:38:34.971Z,Website
11583877923,default,Mid Market Pipeline,Closed Lost,,2023-01-04T23:47:04.751Z,2023-01-24T15:15:32.182Z,Website
11607191132,default,Mid Market Pipeline,Closed Won,10200,2023-01-06T19:08:26.465Z,2023-02-27T15:45:15.145Z,Website
11634833245,default,Mid Market Pipeline,Proof of Value,14350,2023-01-09T17:11:27.047Z,2024-06-30T15:48:30.988Z,Website
11636893953,default,Mid Market Pipeline,Closed Lost,19930,2023-01-09T20:26:41.284Z,2023-03-10T16:50:18.478Z,Webinar
11638529912,default,Mid Market Pipeline,Stalled,7880,2023-01-09T21:48:53.552Z,2024-05-31T17:02:01.325Z,PPC / Paid Advertising
11646982031,default,Mid Market Pipeline,Closed Lost,13600,2023-01-10T15:08:33.9Z,2023-01-19T09:33:50.167Z,Website
11815735358,default,Mid Market Pipeline,Closed Won,11186.66,2023-01-23T14:22:37.383Z,2023-03-29T16:15:02.302Z,Website
11832696965,default,Mid Market Pipeline,Closed Lost,,2023-01-24T16:59:43.055Z,2023-06-12T10:01:16.189Z,Website
11929768203,default,Mid Market Pipeline,Closed Lost,39000,2023-01-30T13:01:43.299Z,2024-01-29T11:22:27.826Z,Sales Outbound
11995774279,default,Mid Market Pipeline,Closed Lost,,2023-02-02T22:11:21.328Z,2023-03-01T17:37:07.525Z,Website
12015537822,default,Mid Market Pipeline,Closed Lost,9680,2023-02-04T16:55:15.655Z,2024-01-09T15:38:40.749Z,PPC / Paid Advertising
12082282243,default,Mid Market Pipeline,Closed Lost,,2023-02-09T09:03:53.705Z,2023-05-09T15:53:36.065Z,Website
12105039681,default,Mid Market Pipeline,Keep Warm,2960,2023-02-10T20:00:19.584Z,2023-09-30T12:15:45.598Z,Webinar
12106969519,default,Mid Market Pipeline,Closed Won,29400,2023-02-10T22:22:57.66Z,2023-07-17T15:13:02.426Z,Website
12141510546,default,Mid Market Pipeline,Closed Lost,12430,2023-02-13T20:49:35.234Z,2023-03-29T18:42:11.33Z,Website
12152045152,default,Mid Market Pipeline,Closed Lost,,2023-02-14T12:25:10.19Z,2023-04-24T19:37:15.979Z,Sales Outbound
12164294555,default,Mid Market Pipeline,Procurement/Negotiation,2960,2023-02-15T14:25:59.362Z,2024-03-31T16:43:31.289Z,Website
12187102226,default,Mid Market Pipeline,Keep Warm,14600,2023-02-16T15:26:34.528Z,2024-06-30T17:01:05.424Z,Website
12197247792,default,Mid Market Pipeline,Won - Closed self-serve,960,2023-02-17T04:37:40.861Z,2023-02-15T00:00:00Z,Website
12207709448,default,Mid Market Pipeline,Closed Lost,,2023-02-17T21:01:49.921Z,2023-03-08T16:34:12.559Z,Website
12256443653,default,Mid Market Pipeline,Closed Lost,7950.5915,2023-02-21T17:11:05.336Z,2023-04-05T14:45:42.132Z,Website
12265306779,default,Mid Market Pipeline,Closed Lost,62800,2023-02-22T09:14:08.82Z,2024-01-26T16:04:27.389Z,Website
12274238721,default,Mid Market Pipeline,Closed Lost,,2023-02-23T03:28:08.725Z,2023-03-08T09:22:56.312Z,Website
12339754054,default,Mid Market Pipeline,Closed Lost,8680,2023-02-28T11:55:32.972Z,2023-03-30T20:48:34.54Z,Tradeshows and Events
12343328545,default,Mid Market Pipeline,Closed Won,12430,2023-02-28T18:04:09.385Z,2023-05-19T11:52:30.133Z,Website
12346809476,default,Mid Market Pipeline,Keep Warm,21600,2023-03-01T00:02:12.869Z,,PPC / Paid Advertising
12349412174,default,Mid Market Pipeline,Closed Lost,16837.5,2023-03-01T06:25:37.023Z,2023-05-05T16:11:49.406Z,Sales Outbound
12352053837,default,Mid Market Pipeline,Closed Lost,,2023-03-01T12:49:53.242Z,2023-03-30T10:02:16.503Z,Website
12356550663,default,Mid Market Pipeline,Closed Lost,,2023-03-01T18:28:26.428Z,2023-03-16T09:57:54.342Z,Website
12369216626,default,Mid Market Pipeline,Closed Lost,11050,2023-03-02T19:16:34.287Z,2023-06-29T14:35:53.277Z,PPC / Paid Advertising
12369727612,default,Mid Market Pipeline,Closed Lost,10100,2023-03-02T20:11:45.684Z,2023-05-10T14:06:56.681Z,Website
12384031892,default,Mid Market Pipeline,Closed Won,20200,2023-03-03T10:19:41.534Z,2023-03-30T15:00:43.541Z,Website
12398042035,default,Mid Market Pipeline,Closed Lost,,2023-03-04T14:34:07.366Z,2023-12-14T15:31:37.35Z,Website
12418448741,default,Mid Market Pipeline,Closed Lost,,2023-03-06T14:11:14.762Z,2023-03-14T17:30:59.678Z,Website
12419941457,default,Mid Market Pipeline,Keep Warm,23100,2023-03-06T16:36:51.782Z,2023-12-29T18:30:05.666Z,Sales Outbound
12432627359,default,Mid Market Pipeline,Keep Warm,10600,2023-03-07T15:20:17.895Z,2024-03-29T19:36:17.508Z,Sales Outbound
12458490259,default,Mid Market Pipeline,Closed Lost,,2023-03-09T13:47:05.039Z,2023-03-17T18:42:56.453Z,Tradeshows and Events
12483573102,default,Mid Market Pipeline,Closed Lost,,2023-03-10T22:52:55.198Z,2023-05-02T14:30:36.922Z,PPC / Paid Advertising
12520958608,default,Mid Market Pipeline,Closed Lost,,2023-03-13T22:30:25.965Z,2023-04-19T00:37:08.731Z,Website
12528642913,default,Mid Market Pipeline,Keep Warm,22600,2023-03-14T10:42:03.688Z,2024-04-30T20:57:52.184Z,Sales Outbound
12530203210,default,Mid Market Pipeline,Closed Lost,,2023-03-14T12:11:39.598Z,2023-08-07T14:10:38.597Z,Tradeshows and Events
12560550797,default,Mid Market Pipeline,Closed Lost,,2023-03-16T15:07:47.413Z,2023-03-30T18:43:45.723Z,Sales Outbound
12627002526,default,Mid Market Pipeline,Closed Lost,,2023-03-20T17:04:31.436Z,2023-03-31T13:47:54.332Z,PPC / Paid Advertising
12630748220,default,Mid Market Pipeline,Closed Lost,11340,2023-03-20T22:57:54.355Z,2023-04-26T11:45:18.385Z,Tradeshows and Events
12648576695,default,Mid Market Pipeline,Closed Lost,,2023-03-21T15:32:20.656Z,2023-04-04T13:19:14.935Z,Tradeshows and Events
12672715656,default,Mid Market Pipeline,Closed Lost,,2023-03-22T15:25:50.557Z,2023-04-11T17:01:59.025Z,Sales Outbound
12678204012,default,Mid Market Pipeline,Closed Lost,9010,2023-03-22T22:15:14.402Z,2023-08-24T10:10:25.365Z,Website
12692817505,default,Mid Market Pipeline,Closed Lost,10600,2023-03-23T19:59:22.15Z,2023-05-19T20:43:10.54Z,PPC / Paid Advertising
12747818402,default,Mid Market Pipeline,Keep Warm,18600,2023-03-28T11:02:42.02Z,2023-12-31T15:10:29.524Z,Tradeshows and Events
12752024340,default,Mid Market Pipeline,Closed Lost,,2023-03-28T17:55:47.098Z,2023-10-19T13:57:31.396Z,Tradeshows and Events
12354571130,default,Mid Market Pipeline,Closed Lost,18600,2023-03-01T16:42:08.269Z,2023-04-27T18:27:58.905Z,Sales Outbound
12513866657,default,Mid Market Pipeline,Closed Lost,,2023-03-13T12:49:12.833Z,2023-05-15T14:55:05.471Z,Tradeshows and Events
12763403544,default,Mid Market Pipeline,Closed Lost,14599,2023-03-29T14:23:41.366Z,2024-01-30T15:27:36.006Z,Website
12766661463,default,Mid Market Pipeline,Closed Lost,,2023-03-29T17:49:49.854Z,2023-04-12T09:04:33.671Z,Website
12781460049,default,Mid Market Pipeline,Closed Lost,,2023-03-30T21:41:51.753Z,2023-04-04T18:07:09.187Z,Website
12824639783,default,Mid Market Pipeline,Closed Lost,,2023-04-03T16:12:24.496Z,2023-06-07T17:58:48.407Z,PPC / Paid Advertising
12861805347,default,Mid Market Pipeline,Closed Lost,,2023-04-06T02:03:01.229Z,2023-04-28T08:46:05.714Z,Website
12867711763,default,Mid Market Pipeline,Closed Lost,,2023-04-06T13:58:02.336Z,2023-09-12T15:01:34.577Z,PPC / Paid Advertising
12867810389,default,Mid Market Pipeline,Closed Lost,,2023-04-06T13:34:24.799Z,2023-05-10T11:54:57.504Z,Webinar
12871064462,default,Mid Market Pipeline,Keep Warm,,2023-04-06T17:13:18.224Z,,Website
12886006029,default,Mid Market Pipeline,Proposal/Pricing,105000,2023-04-07T20:26:56.337Z,2024-03-31T12:11:31.887Z,Website
12924685941,default,Mid Market Pipeline,Keep Warm,,2023-04-11T12:15:49.3Z,2024-03-31T18:31:27.327Z,Website
12925146790,default,Mid Market Pipeline,Closed Lost,11600,2023-04-11T11:09:32.407Z,2023-07-12T13:27:55.348Z,PPC / Paid Advertising
