DEAL_ID,PIPELINE_ID,PIPELINE_NAME,STAGE_NAME,AMOUNT_IN_HOME_CURRENCY,CREATED_AT,CLOSE_DATE,DEAL_SOURCE_TYPE
12925327888,default,Mid Market Pipeline,Closed Lost,,2023-04-11T11:45:32.224Z,2023-06-15T10:20:33.47Z,Tradeshows and Events
12464736051,default,Mid Market Pipeline,Closed Lost,31000,2023-03-09T18:51:16.964Z,2023-03-31T17:46:25.516Z,Sales Outbound
12972964274,default,Mid Market Pipeline,Closed Lost,,2023-04-13T18:06:10.297Z,2023-07-18T15:52:38.913Z,Sales Outbound
12974770192,default,Mid Market Pipeline,Closed Lost,10600,2023-04-13T21:03:45.443Z,2023-08-02T11:30:45.104Z,Website
12979466056,default,Mid Market Pipeline,Qualified,33350,2023-04-14T07:22:46.621Z,2024-07-31T20:35:45.436Z,Sales Outbound
13033542194,default,Mid Market Pipeline,Closed Lost,,2023-04-17T19:55:58.542Z,2023-05-09T16:27:06.847Z,Tradeshows and Events
13034388540,default,Mid Market Pipeline,Keep Warm,,2023-04-17T18:56:33.857Z,,Tradeshows and Events
13036240719,default,Mid Market Pipeline,Closed Lost,,2023-04-18T05:50:26.221Z,2023-05-03T14:28:43.021Z,Tradeshows and Events
13050455930,default,Mid Market Pipeline,Keep Warm,7730,2023-04-18T23:35:30.506Z,2023-09-30T19:30:59.475Z,Sales Outbound
13058677565,default,Mid Market Pipeline,Closed Lost,,2023-04-19T16:47:06.615Z,2023-05-03T13:01:12.226Z,Sales Outbound
13058801167,default,Mid Market Pipeline,Keep Warm,34750,2023-04-19T17:20:01.367Z,2024-06-30T21:26:13.195Z,Tradeshows and Events
13068077603,default,Mid Market Pipeline,Closed Won,9540,2023-04-20T10:58:26.029Z,2023-11-20T12:47:10.449Z,Sales Outbound
13068727461,default,Mid Market Pipeline,Closed Lost,,2023-04-20T12:23:36.448Z,2023-07-24T13:51:51.325Z,Referrals
13075228797,default,Mid Market Pipeline,Keep Warm,,2023-04-20T22:51:22.317Z,,Tradeshows and Events
13075265407,default,Mid Market Pipeline,Closed Lost,10512,2023-04-20T22:35:47.718Z,2023-06-01T15:11:23.148Z,Tradeshows and Events
13076267776,default,Mid Market Pipeline,Closed Lost,,2023-04-20T22:51:21.732Z,2023-06-19T11:16:00.057Z,Tradeshows and Events
13076394647,default,Mid Market Pipeline,Closed Lost,,2023-04-20T22:51:26.143Z,2023-05-09T17:42:05.588Z,Tradeshows and Events
13154480478,default,Mid Market Pipeline,Closed Lost,14350,2023-04-27T01:35:50.963Z,2023-05-19T14:18:08.624Z,PPC / Paid Advertising
13170144323,default,Mid Market Pipeline,Closed Lost,9480,2023-04-28T13:03:54Z,2023-06-15T19:38:57.949Z,Webinar
13196316951,default,Mid Market Pipeline,Closed Lost,9700,2023-05-01T15:36:30.566Z,2023-06-01T16:05:51.164Z,PPC / Paid Advertising
13230232748,default,Mid Market Pipeline,Closed Lost,10600,2023-05-04T12:01:37.914Z,2023-06-09T15:53:21.253Z,Referrals
13244334255,default,Mid Market Pipeline,Closed Won,9044,2023-05-05T16:57:05.399Z,2023-07-21T17:27:28.858Z,Website
13262450834,default,Mid Market Pipeline,Closed Lost,,2023-05-08T01:43:25.695Z,2023-06-15T19:40:27.062Z,PPC / Paid Advertising
13264399368,default,Mid Market Pipeline,Closed Lost,,2023-05-08T08:25:32.145Z,2023-05-11T13:05:08.465Z,Sales Outbound
13267402362,default,Mid Market Pipeline,Proof of Value,24437.5,2023-03-28T07:19:59.323Z,2024-08-31T11:09:58.132Z,Tradeshows and Events
13275351931,default,Mid Market Pipeline,Closed Lost,,2023-05-09T10:58:57.568Z,2023-05-29T08:54:23.772Z,Sales Outbound
13277994799,default,Mid Market Pipeline,Closed Won,3960,2023-05-09T14:34:19.391Z,2024-01-22T18:09:20.01Z,PPC / Paid Advertising
13279856280,default,Mid Market Pipeline,Closed Won,9680,2023-05-09T16:51:09.197Z,2023-09-29T10:59:27.912Z,Website
13307595872,default,Mid Market Pipeline,Closed Lost,15280,2023-05-11T19:47:04.128Z,2023-11-16T17:42:38.644Z,Sales Outbound
13312956568,default,Mid Market Pipeline,Closed Lost,,2023-05-12T13:48:18.557Z,2023-06-12T15:56:00.447Z,Website
13366935194,default,Mid Market Pipeline,Keep Warm,21600,2023-05-17T14:16:31.802Z,2024-03-29T16:29:43.99Z,PPC / Paid Advertising
13392191623,default,Mid Market Pipeline,Closed Lost,10100,2023-05-19T21:37:56.844Z,2023-08-24T15:02:33.538Z,Website
13304746268,default,Mid Market Pipeline,Closed Lost,9680,2023-05-11T16:35:14.077Z,2023-06-09T12:49:21.287Z,PPC / Paid Advertising
13430832181,default,Mid Market Pipeline,Closed Lost,10600,2023-05-24T07:33:03.615Z,2024-01-16T10:25:55.59Z,Website
13430896749,default,Mid Market Pipeline,Closed Lost,18600,2023-05-24T07:24:48.787Z,2023-07-11T09:29:29.937Z,Website
13442064002,default,Mid Market Pipeline,Closed Lost,10600,2023-05-25T08:51:03.203Z,2023-05-31T16:48:15.978Z,Website
13445364255,default,Mid Market Pipeline,Closed Lost,9180,2023-05-25T14:55:57.637Z,2023-06-20T13:21:08.839Z,PPC / Paid Advertising
13447703431,default,Mid Market Pipeline,Closed Lost,,2023-05-25T18:56:41.614Z,2023-06-01T13:36:25.189Z,PPC / Paid Advertising
13467410001,default,Mid Market Pipeline,Closed Lost,,2023-05-27T03:04:12.59Z,2023-06-15T16:20:17.726Z,Website
13512589111,default,Mid Market Pipeline,Closed Lost,10600,2023-05-30T22:37:47.035Z,2023-07-05T17:38:56.74Z,Website
13525845022,default,Mid Market Pipeline,Closed Won,9312,2023-05-31T19:29:43.691Z,2023-09-01T11:23:21.066Z,Website
13526766375,default,Mid Market Pipeline,Proposal/Pricing,9880,2023-05-31T20:13:12.914Z,2024-01-31T15:04:32.617Z,PPC / Paid Advertising
13532511517,default,Mid Market Pipeline,Closed Lost,,2023-06-01T05:45:56.895Z,2023-09-18T10:12:24.483Z,Website
13549708943,default,Mid Market Pipeline,Closed Won,11680,2023-06-02T09:03:16.916Z,2023-12-04T14:43:47.316Z,Sales Outbound
13647504046,default,Mid Market Pipeline,Proposal/Pricing,72675,2023-06-09T16:12:28.749Z,2024-03-31T13:56:46.393Z,Website
13657189957,default,Mid Market Pipeline,Procurement/Negotiation,16480,2023-06-10T14:07:10.677Z,2024-03-31T09:54:13.424Z,Website
13679717967,default,Mid Market Pipeline,Closed Lost,0,2023-05-01T15:51:37.887Z,2023-06-12T17:04:23.265Z,Tradeshows and Events
13695528617,default,Mid Market Pipeline,Closed Won,8680,2023-06-13T20:54:22.417Z,2023-08-01T14:02:31.09Z,PPC / Paid Advertising
13703648953,default,Mid Market Pipeline,Keep Warm,,2023-06-14T08:58:37.114Z,,Tradeshows and Events
13710198631,default,Mid Market Pipeline,Keep Warm,64000,2023-06-14T17:08:50.937Z,2023-09-29T18:54:51.433Z,Tradeshows and Events
13710238648,default,Mid Market Pipeline,Keep Warm,9654,2023-06-14T17:09:06.816Z,2024-03-31T17:25:15.874Z,Tradeshows and Events
13721666394,default,Mid Market Pipeline,Keep Warm,16250,2023-06-15T12:06:11.454Z,2024-06-28T18:32:02.733Z,Sales Outbound
13750460684,default,Mid Market Pipeline,Closed Lost,0,2023-06-07T21:47:04.845Z,2023-06-26T18:14:23.076Z,Tradeshows and Events
13788283825,default,Mid Market Pipeline,Closed Won,10600,2023-06-20T00:57:11.77Z,2023-07-30T15:05:34.079Z,Website
13794697087,default,Mid Market Pipeline,Closed Won,8480,2023-06-20T16:18:38.882Z,2023-08-07T09:24:53.942Z,Webinar
13781699438,default,Mid Market Pipeline,Keep Warm,18600,2023-06-19T17:18:39.199Z,2024-06-28T18:32:25.312Z,Sales Outbound
13805329680,default,Mid Market Pipeline,Closed Lost,,2023-06-21T15:17:32.418Z,2023-07-14T21:57:39.042Z,Sales Outbound
13816617894,default,Mid Market Pipeline,Keep Warm,,2023-06-22T10:17:16.24Z,,Website
13829092619,default,Mid Market Pipeline,Closed Lost,,2023-06-23T10:02:10.127Z,2023-07-19T19:08:58.381Z,Sales Outbound
13835419725,default,Mid Market Pipeline,Discovery,,2023-06-23T19:24:52.106Z,,Tradeshows and Events
13928026001,default,Mid Market Pipeline,Keep Warm,,2023-06-30T18:30:56.34Z,2024-02-05T17:54:19.04Z,Tradeshows and Events
13966856830,default,Mid Market Pipeline,Closed Won,19190,2023-07-04T11:52:04.948Z,2023-10-26T13:24:57.815Z,Website
13976921675,default,Mid Market Pipeline,Closed Lost,,2023-07-05T09:25:13.333Z,2024-01-26T10:14:29.804Z,Referrals
14102163716,default,Mid Market Pipeline,Closed Lost,10600,2023-07-13T10:58:10.093Z,2023-11-21T13:23:43.448Z,Sales Outbound
14108608324,default,Mid Market Pipeline,Closed Lost,12600,2023-07-13T14:16:20.254Z,2024-01-25T15:11:28.261Z,Tradeshows and Events
14108726452,default,Mid Market Pipeline,Keep Warm,,2023-07-13T14:16:21.54Z,,Tradeshows and Events
14247393184,default,Mid Market Pipeline,Keep Warm,43500,2023-07-20T11:38:56.779Z,2024-03-31T11:34:44.275Z,Website
14363758483,default,Mid Market Pipeline,Closed Lost,,2023-07-27T19:18:39.331Z,2023-09-14T18:57:03.579Z,Tradeshows and Events
14376286234,default,Mid Market Pipeline,Closed Lost,,2023-07-28T14:43:54.417Z,2023-09-05T12:46:34.053Z,Website
14433851476,default,Mid Market Pipeline,Procurement/Negotiation,18658,2023-08-02T14:48:12.11Z,2024-02-29T21:00:27.091Z,Website
14446430532,default,Mid Market Pipeline,Closed Lost,10600,2023-08-03T07:33:24.343Z,2023-09-29T14:37:27.708Z,Website
14464152069,default,Mid Market Pipeline,Closed Lost,,2023-08-04T10:22:24.669Z,2023-09-19T15:52:48.405Z,Website
14484340603,default,Mid Market Pipeline,Closed Lost,,2023-08-05T14:56:45.584Z,2023-08-16T09:47:53.904Z,PPC / Paid Advertising
14515520571,default,Mid Market Pipeline,Discovery,,2023-08-07T10:55:03.53Z,,Sales Outbound
14515595640,default,Mid Market Pipeline,Keep Warm,,2023-08-07T11:08:52.833Z,2023-09-30T11:06:43.403Z,Sales Outbound
14528107655,default,Mid Market Pipeline,Closed Lost,12100,2023-08-08T13:19:11.908Z,2024-01-19T15:04:46.313Z,Sales Outbound
14546754329,default,Mid Market Pipeline,Discovery,,2023-08-09T20:04:11.004Z,,Sales Outbound
14555001144,default,Mid Market Pipeline,Closed Lost,,2023-08-10T12:54:56.894Z,2023-09-07T14:28:53.145Z,Tradeshows and Events
14633721394,default,Mid Market Pipeline,Proposal/Pricing,10600,2023-08-15T15:58:05.155Z,2024-05-31T19:11:39.341Z,Sales Outbound
14647502890,default,Mid Market Pipeline,Closed Lost,15280,2023-08-16T08:39:19.556Z,2024-01-09T21:24:26.026Z,Sales Outbound
14708102298,default,Mid Market Pipeline,Proof of Value,52100,2023-08-17T14:14:23.096Z,2024-03-31T16:06:24.998Z,Sales Outbound
14708394919,default,Mid Market Pipeline,Closed Lost,9000,2023-08-17T15:25:18.75Z,2023-11-27T15:42:41.87Z,Sales Outbound
14723967764,default,Mid Market Pipeline,Closed Lost,,2023-08-18T17:10:01.852Z,2023-09-01T13:13:34.91Z,Webinar
14779250751,default,Mid Market Pipeline,Closed Lost,14100,2023-08-22T10:09:35.749Z,2023-11-16T17:37:26.527Z,Sales Outbound
14794921231,default,Mid Market Pipeline,Keep Warm,,2023-08-23T16:48:46.096Z,,Website
14799715393,default,Mid Market Pipeline,Closed Lost,,2023-08-24T03:34:38.366Z,2023-09-27T09:54:47.819Z,Website
14827909947,default,Mid Market Pipeline,Closed Won,95527.69,2023-08-25T14:55:13.312Z,2023-11-01T18:54:47.483Z,Website
14831169030,default,Mid Market Pipeline,Keep Warm,,2023-08-25T18:09:00.281Z,,Website
14861988359,default,Mid Market Pipeline,Closed Lost,14100,2023-08-28T14:27:57.943Z,2023-11-29T11:47:38.719Z,Website
14863546515,default,Mid Market Pipeline,Closed Lost,24800,2023-08-28T16:33:51.411Z,2023-11-20T13:05:16.989Z,Sales Outbound
14867702838,default,Mid Market Pipeline,Closed Lost,,2023-08-28T23:53:09.836Z,2024-01-03T11:40:03.763Z,PPC / Paid Advertising
14873634372,default,Mid Market Pipeline,Closed Lost,,2023-08-29T10:11:20.383Z,2023-09-27T14:27:38.056Z,Sales Outbound
14894987667,default,Mid Market Pipeline,Closed Lost,,2023-08-30T15:46:22.082Z,2023-09-22T15:20:53.14Z,Sales Outbound
14900284973,default,Mid Market Pipeline,Keep Warm,26190,2023-08-30T21:26:14.028Z,2024-01-31T21:34:36.15Z,Website
14939679303,default,Mid Market Pipeline,Closed Lost,,2023-09-01T14:20:42.573Z,2023-09-25T16:31:19.878Z,Website
14998575515,default,Mid Market Pipeline,Closed Lost,,2023-09-05T18:30:41.616Z,2023-10-12T09:53:08.201Z,Website
15015439675,default,Mid Market Pipeline,Closed Lost,,2023-09-06T10:53:42.464Z,2023-10-13T09:50:53.403Z,Sales Outbound
15020616026,default,Mid Market Pipeline,Closed Lost,10060,2023-09-06T13:21:27.527Z,2023-11-08T14:29:50.536Z,Website
15052483706,default,Mid Market Pipeline,Closed Lost,12600,2023-09-07T13:46:44.933Z,2023-10-31T17:45:50.48Z,Website
15107537224,default,Mid Market Pipeline,Closed Won,2960,2023-09-11T15:23:34.762Z,2023-11-20T19:27:23.042Z,Website
15119938895,default,Mid Market Pipeline,Qualified,16100,2023-09-12T09:38:44.521Z,2024-03-31T16:18:25.676Z,Website
15135137898,default,Mid Market Pipeline,Proof of Value,9220,2023-09-13T13:14:26.214Z,2024-01-31T15:36:30.119Z,Website
15138661525,default,Mid Market Pipeline,Closed Won,960,2023-08-24T00:06:20.096Z,2023-10-26T17:21:20.83Z,Website
15146589733,default,Mid Market Pipeline,Closed Lost,13140,2023-09-14T06:56:28.659Z,2023-11-02T12:48:26.742Z,Website
15148950277,default,Mid Market Pipeline,Closed Lost,13513.5,2023-09-14T09:48:36.76Z,2023-12-07T15:52:49.386Z,Sales Outbound
15156494427,default,Mid Market Pipeline,Discovery,,2023-09-14T18:48:04.919Z,2024-03-31T16:53:23.209Z,Website
15177093166,default,Mid Market Pipeline,Closed Lost,9630,2023-09-15T23:37:04.352Z,2023-10-30T12:33:31.839Z,PPC / Paid Advertising
15226148768,default,Mid Market Pipeline,Closed Lost,,2023-09-18T22:49:58.35Z,2023-12-11T18:41:42.133Z,Tradeshows and Events
15231439153,default,Mid Market Pipeline,Proof of Value,9640,2023-09-19T08:43:51.138Z,2024-06-30T11:01:23.408Z,Sales Outbound
15260508026,default,Mid Market Pipeline,Closed Lost,12600,2023-09-20T23:13:18.151Z,2023-10-07T09:26:26.188Z,Website
15273522241,default,Mid Market Pipeline,Closed Lost,,2023-09-21T17:23:23.144Z,2024-01-24T19:37:09.467Z,Tradeshows and Events
15288079475,default,Mid Market Pipeline,Proof of Value,11300,2023-09-22T20:24:57.39Z,2024-03-29T21:46:59.986Z,PPC / Paid Advertising
15329079892,default,Mid Market Pipeline,Discovery,,2023-09-26T16:19:05.907Z,,Tradeshows and Events
15339672438,default,Mid Market Pipeline,Qualified,10600,2023-09-27T12:52:38.887Z,2024-03-31T10:16:21.365Z,Sales Outbound
15345520387,default,Mid Market Pipeline,Qualified,11600,2023-09-27T20:25:05.633Z,2024-03-31T21:22:48.932Z,Marketing Emails
15361956906,default,Mid Market Pipeline,Closed Won,11100,2023-09-28T18:03:52.952Z,2023-12-01T18:06:14.626Z,Website
15367374360,default,Mid Market Pipeline,Closed Lost,,2023-09-28T22:39:00.543Z,2023-11-21T14:54:12.592Z,Website
15374479644,default,Mid Market Pipeline,Qualified,10600,2023-09-29T14:22:52.928Z,2024-03-31T12:48:42.457Z,Sales Outbound
15374686116,default,Mid Market Pipeline,Qualified,54650,2023-09-29T15:18:24.681Z,2024-06-28T17:53:30.266Z,Sales Outbound
15413295398,default,Mid Market Pipeline,Closed Lost,,2023-10-02T15:09:51.167Z,2024-01-18T17:18:50.956Z,Sales Outbound
15423735215,default,Mid Market Pipeline,Qualified,24600,2023-10-03T12:55:27.366Z,2024-03-31T10:30:23.259Z,Sales Outbound
15495346341,default,Mid Market Pipeline,Keep Warm,18600,2023-10-06T18:52:11.249Z,2024-03-29T15:53:42.657Z,Website
15517350297,default,Mid Market Pipeline,Closed Lost,9600,2023-10-09T09:15:09.036Z,2023-12-11T12:22:38.014Z,Sales Outbound
15521479263,default,Mid Market Pipeline,Closed Lost,11600,2023-10-09T15:42:35.086Z,2023-11-24T15:33:19.652Z,Website
15553404511,default,Mid Market Pipeline,Closed Lost,,2023-10-11T07:08:41.341Z,2023-12-01T11:53:20.969Z,Website
15581665540,default,Mid Market Pipeline,Discovery,,2023-10-12T12:45:19.76Z,2024-06-30T12:42:20.586Z,Website
15597711646,default,Mid Market Pipeline,Proposal/Pricing,10600,2023-10-12T21:43:36.022Z,2024-03-29T19:44:21.204Z,Sales Outbound
15629429006,default,Mid Market Pipeline,Closed Won,4960,2023-10-15T09:54:33.556Z,2023-11-20T10:18:22.78Z,Website
15684142852,default,Mid Market Pipeline,Closed Lost,,2023-10-18T15:08:59.839Z,2023-10-31T16:13:48.727Z,Website
15686680360,default,Mid Market Pipeline,Qualified,9180,2023-10-18T15:50:47.691Z,2024-03-31T19:32:40.484Z,Website
15758727453,default,Mid Market Pipeline,Lead Engaged,,2023-10-23T20:12:22.208Z,2023-11-30T21:11:34.761Z,Tradeshows and Events
15770556202,default,Mid Market Pipeline,Closed Lost,49350,2023-10-24T17:33:02.253Z,2023-11-14T19:26:51.275Z,PPC / Paid Advertising
15771858452,default,Mid Market Pipeline,Qualified,11640,2023-10-24T18:50:33.229Z,2024-07-31T12:31:31.806Z,Tradeshows and Events
15797614984,default,Mid Market Pipeline,Proof of Value,14100,2023-10-26T15:50:20.827Z,2024-06-30T18:48:33.884Z,Sales Outbound
15843327262,default,Mid Market Pipeline,Closed Lost,20400,2023-10-30T10:48:22.59Z,2024-01-22T17:25:55.265Z,Website
15848578645,default,Mid Market Pipeline,Closed Lost,0,2023-10-27T20:17:14.408Z,2024-01-08T12:31:18.984Z,Tradeshows and Events
15874640909,default,Mid Market Pipeline,Qualified,11640,2023-11-01T11:28:41.273Z,2024-05-31T09:02:37.186Z,Sales Outbound
15877019554,default,Mid Market Pipeline,Closed Lost,3960,2023-11-01T15:50:33.283Z,2023-12-13T16:16:52.711Z,Website
15894924641,default,Mid Market Pipeline,Keep Warm,,2023-11-02T16:21:42.191Z,,Sales Outbound
15894925827,default,Mid Market Pipeline,Proof of Value,11600,2023-11-02T16:27:34.054Z,2024-03-29T19:19:35.989Z,Sales Outbound
15938409640,default,Mid Market Pipeline,Closed Lost,,2023-11-06T12:28:05.452Z,2023-12-11T14:28:21.326Z,Website
15949361924,default,Mid Market Pipeline,Keep Warm,10600,2023-11-07T04:44:20.492Z,2023-12-29T19:03:59.909Z,Website
15955788370,default,Mid Market Pipeline,Proposal/Pricing,11600,2023-11-07T16:15:47.786Z,2024-03-31T12:05:46.105Z,Website
15991651657,default,Mid Market Pipeline,Qualified,16850,2023-11-09T17:32:55.351Z,2024-06-30T12:34:57.36Z,Website
16037489726,default,Mid Market Pipeline,Discovery,,2023-11-13T10:52:15.332Z,,Sales Outbound
16039421222,default,Mid Market Pipeline,Closed Lost,,2023-11-13T15:03:14.409Z,2024-01-18T14:25:17.86Z,Sales Outbound
16055852390,default,Mid Market Pipeline,Proof of Value,12600,2023-08-03T10:56:02.588Z,2024-04-30T15:39:40.432Z,Sales Outbound
16057129030,default,Mid Market Pipeline,Closed Lost,11100,2023-11-14T16:38:11.565Z,2023-12-06T18:42:26.244Z,PPC / Paid Advertising
16082443163,default,Mid Market Pipeline,Qualified,20400,2023-11-16T08:58:03.776Z,2024-06-30T12:14:22.379Z,Website
16102511872,default,Mid Market Pipeline,Closed Won,9640,2023-11-17T15:58:04.291Z,2024-01-30T10:47:17.849Z,Website
16106853936,default,Mid Market Pipeline,Proposal/Pricing,9640,2023-11-17T20:54:03.262Z,2024-03-31T14:16:33.832Z,PPC / Paid Advertising
16133066164,default,Mid Market Pipeline,Closed Lost,11400,2023-11-20T10:57:41.013Z,2024-01-03T11:14:20.583Z,Sales Outbound
16141524794,default,Mid Market Pipeline,Qualified,3960,2023-11-14T18:55:43.324Z,2024-03-31T10:35:51.365Z,Tradeshows and Events
16142227720,default,Mid Market Pipeline,Discovery,,2023-11-20T20:45:06.619Z,,Sales Outbound
16159917577,default,Mid Market Pipeline,Closed Lost,996,2023-11-21T16:18:57.673Z,2024-01-31T14:12:37.937Z,Sales Outbound
16167705409,default,Mid Market Pipeline,Proposal/Pricing,11100,2023-11-17T16:56:04.056Z,2024-03-29T16:49:05.057Z,Tradeshows and Events
16173102938,default,Mid Market Pipeline,Discovery,3960,2023-11-22T11:00:04.852Z,2024-02-29T19:01:40.635Z,Website
16173930096,default,Mid Market Pipeline,Closed Lost,,2023-11-22T12:43:50.749Z,2023-12-15T17:19:49.98Z,Sales Outbound
16181253140,default,Mid Market Pipeline,Proof of Value,10600,2023-11-22T18:07:40.719Z,2024-02-07T14:45:18.363Z,Website
16181785455,default,Mid Market Pipeline,Proposal/Pricing,10600,2023-11-22T17:46:45.821Z,2024-06-30T08:40:04.454Z,Sales Outbound
16196939673,default,Mid Market Pipeline,Keep Warm,,2023-11-23T15:57:46.648Z,2024-12-27T16:14:07.077Z,Website
16210659618,default,Mid Market Pipeline,Discovery,,2023-11-24T10:09:17.042Z,,Sales Outbound
16212423082,default,Mid Market Pipeline,Discovery,,2023-11-24T14:13:46.576Z,,Website
16245083438,default,Mid Market Pipeline,Discovery,,2023-11-27T11:07:05.934Z,,Sales Outbound
16266820874,default,Mid Market Pipeline,Discovery,,2023-11-28T14:15:48.02Z,,Sales Outbound
16354783791,default,Mid Market Pipeline,Discovery,,2023-12-04T13:58:05.373Z,,Sales Outbound
16357181613,default,Mid Market Pipeline,Discovery,,2023-12-04T16:49:32.584Z,,Sales Outbound
16358888845,default,Mid Market Pipeline,Closed Lost,10100,2023-12-04T18:58:18.943Z,2024-01-24T09:54:03.92Z,PPC / Paid Advertising
16367925013,default,Mid Market Pipeline,Discovery,,2023-12-05T11:30:23.846Z,,Sales Outbound
16383313664,default,Mid Market Pipeline,Keep Warm,10640,2023-12-06T12:14:22.036Z,2024-06-30T12:42:27.145Z,Referrals
16383571641,default,Mid Market Pipeline,Qualified,10600,2023-12-06T13:15:48.983Z,2024-03-31T13:46:31.686Z,Website
16383835790,default,Mid Market Pipeline,Closed Lost,,2023-12-06T13:56:59.419Z,2023-12-07T14:24:35.817Z,Sales Outbound
16394469956,default,Mid Market Pipeline,Discovery,,2023-12-07T09:42:44.385Z,,Sales Outbound
16398820229,default,Mid Market Pipeline,Closed Lost,10600,2023-12-07T14:24:08.207Z,2024-01-26T15:54:47.201Z,PPC / Paid Advertising
16451385229,default,Mid Market Pipeline,Closed Lost,,2023-12-11T16:44:48.345Z,2024-01-11T13:02:59.219Z,PPC / Paid Advertising
16467323407,default,Mid Market Pipeline,Proposal/Pricing,13600,2023-12-12T12:30:35.058Z,2024-01-31T13:17:53.965Z,Website
16487856437,default,Mid Market Pipeline,Discovery,,2023-12-13T14:17:20.464Z,2024-01-31T18:55:34.498Z,Sales Outbound
16590042905,default,Mid Market Pipeline,Qualified,10600,2023-12-19T15:13:58.241Z,2024-05-31T08:28:50.209Z,Website
16704589354,default,Mid Market Pipeline,Proof of Value,19640,2023-12-27T20:27:15.84Z,2024-02-29T12:15:47.7Z,Website
16772635949,default,Mid Market Pipeline,Qualified,48000,2024-01-02T18:31:38.35Z,2024-07-31T10:29:59.747Z,Tradeshows and Events
16774123102,default,Mid Market Pipeline,Closed Lost,,2024-01-02T21:34:39.375Z,2024-01-08T19:28:38.979Z,Website
16794505767,default,Mid Market Pipeline,Qualified,39000,2024-01-03T23:23:22.336Z,2024-03-31T15:47:47.656Z,Website
16799379628,default,Mid Market Pipeline,Closed Lost,,2024-01-04T05:47:43.588Z,2024-01-16T15:22:48.87Z,Website
16823856940,default,Mid Market Pipeline,Closed Lost,,2024-01-05T21:15:54.867Z,2024-01-16T15:11:33.963Z,PPC / Paid Advertising
16906754455,default,Mid Market Pipeline,Discovery,,2024-01-12T12:56:27.583Z,,Website
16907852674,default,Mid Market Pipeline,Discovery,,2024-01-12T14:51:54.333Z,,Sales Outbound
16908443196,default,Mid Market Pipeline,Discovery,,2024-01-12T15:30:31.107Z,,Sales Outbound
16913102870,default,Mid Market Pipeline,Qualified,10600,2024-01-12T20:41:43.665Z,2024-03-29T21:39:59.647Z,Website
17042222108,default,Mid Market Pipeline,Discovery,,2024-01-19T11:37:28.818Z,,Website
17104207368,default,Mid Market Pipeline,Discovery,,2024-01-22T18:42:43.58Z,,Referrals
17107652127,default,Mid Market Pipeline,Qualified,10100,2024-01-22T23:48:18.521Z,2024-05-31T12:10:57.891Z,PPC / Paid Advertising
17139812617,default,Mid Market Pipeline,Qualified,12430,2024-01-24T19:19:20.484Z,2024-03-15T18:30:00.045Z,Website
17172170753,default,Mid Market Pipeline,Discovery,,2024-01-26T18:17:05.069Z,,Tradeshows and Events
17172721022,default,Mid Market Pipeline,Discovery,,2024-01-26T18:16:59.292Z,,Tradeshows and Events
17194262624,default,Mid Market Pipeline,Discovery,,2024-01-28T13:07:24.22Z,,Website
17213015557,default,Mid Market Pipeline,Qualified,10600,2024-01-29T09:51:34.448Z,2024-08-15T18:31:42.435Z,Sales Outbound
17221608098,default,Mid Market Pipeline,Discovery,,2024-01-29T22:22:27.038Z,,PPC / Paid Advertising
17244790025,default,Mid Market Pipeline,Discovery,,2024-01-30T19:18:38.35Z,,PPC / Paid Advertising
17245504678,default,Mid Market Pipeline,Discovery,,2024-01-30T20:18:12.164Z,2024-03-31T17:14:33.757Z,Website
